order_id,order_date,customer_id,customer_age,customer_gender,region,acquisition_channel,product_category,unit_price_vnd,quantity,discount_pct,gross_revenue_vnd,net_revenue_vnd,unit_cost_vnd,profit_vnd,payment_method,device,delivery_days,customer_satisfaction,is_returned
2485,2024-12-14,2437,30.0,Nam,TP.HCM,Facebook Ads,Điện tử,213000,2,0.03,426000,413388,145790,121808,COD,Desktop,0.0,4.0,0
2486,2024-12-14,2467,29.0,Nữ,Đà Nẵng,Google Ads,Gia dụng,242000,5,0.157,1210000,1019720,145477,292335,Ví điện tử,Desktop,3.0,3.0,0
2487,2024-12-14,775,30.0,Nam,TP.HCM,Facebook Ads,Thời trang,139000,5,0.06,695000,653169,77630,265019,Thẻ tín dụng,Mobile,4.0,4.0,0
2488,2024-12-14,2542,40.0,Nam,Hà Nội,Google Ads,Mỹ phẩm,221000,7,0.042,1547000,1482465,101107,774716,Thẻ tín dụng,Mobile,8.0,3.0,0
2489,2024-12-14,1828,46.0,Nam,TP.HCM,Google Ads,Thời trang,176000,4,0.252,704000,526923,97998,134931,Ví điện tử,Mobile,2.0,3.0,0
2490,2024-12-14,2292,28.0,Nữ,TP.HCM,Organic,Thời trang,144000,3,0.015,432000,425349,81135,181944,COD,Mobile,,5.0,0
2491,2024-12-14,1656,30.0,Nam,Cần Thơ,Facebook Ads,Điện tử,409000,2,0.185,818000,666641,303908,58825,Ví điện tử,Mobile,3.0,4.0,0
2492,2024-12-14,2108,32.0,Nam,Hà Nội,Organic,Gia dụng,475000,7,0.143,3325000,2850626,291113,812835,Ví điện tử,Mobile,3.0,5.0,0
2493,2024-12-15,1184,31.0,Nữ,Hà Nội,Organic,Mỹ phẩm,375000,1,0.032,375000,362824,167331,195493,Thẻ tín dụng,Desktop,3.0,4.0,0
2494,2024-12-15,1184,31.0,Nữ,Đà Nẵng,Google Ads,Gia dụng,215000,4,0.037,860000,828163,127072,319875,COD,Desktop,1.0,5.0,0
2495,2024-12-15,3142,27.0,Nam,Đà Nẵng,Facebook Ads,Gia dụng,268000,2,0.123,536000,469927,157011,155905,Ví điện tử,Mobile,3.0,4.0,0
2496,2024-12-15,2830,33.0,Nam,Đà Nẵng,Google Ads,Gia dụng,206000,3,0.047,618000,589060,121863,223471,COD,Mobile,1.0,4.0,0
2497,2024-12-15,2006,29.0,Nam,Hà Nội,Google Ads,Gia dụng,310000,8,0.097,2480000,2239614,190267,717478,Ví điện tử,Mobile,0.0,5.0,0
2498,2024-12-15,210,33.0,Nam,TP.HCM,Facebook Ads,Điện tử,315000,8,0.049,2520000,2395481,227847,572705,COD,Mobile,4.0,4.0,0
2499,2024-12-15,756,41.0,Nam,Hà Nội,Facebook Ads,Sách,78000,5,0.201,390000,311728,50383,59813,Thẻ tín dụng,Mobile,1.0,4.0,0
2500,2024-12-15,1346,23.0,Nam,Đà Nẵng,Facebook Ads,Thời trang,148000,3,0.135,444000,384017,81259,140240,COD,Mobile,2.0,4.0,0
2501,2024-12-15,1128,27.0,Nam,Đà Nẵng,Organic,Thời trang,67000,5,0.063,335000,313818,41555,106043,Thẻ tín dụng,Desktop,5.0,4.0,0
2502,2024-12-15,628,38.0,Nữ,Hải Phòng,Facebook Ads,Điện tử,384000,3,0.151,1152000,977595,254162,215109,COD,Tablet,2.0,4.0,1
2503,2024-12-15,1868,37.0,Nữ,Cần Thơ,Google Ads,Điện tử,316000,3,0.022,948000,927370,215904,279658,Thẻ tín dụng,Desktop,2.0,4.0,0
2504,2024-12-15,1741,28.0,Nữ,Hà Nội,Facebook Ads,Thời trang,153000,7,0.028,1071000,1040919,89104,417191,COD,Mobile,1.0,4.0,0
2505,2024-12-15,1817,45.0,Nữ,TP.HCM,Google Ads,Thực phẩm,102000,6,0.175,612000,504850,69263,89272,Ví điện tử,Desktop,1.0,5.0,0
2506,2024-12-15,694,28.0,Nữ,Hà Nội,Organic,Mỹ phẩm,234000,2,0.015,468000,461116,111538,238040,COD,Mobile,2.0,4.0,0
2507,2024-12-16,2004,49.0,Nữ,Đà Nẵng,Organic,Điện tử,253000,3,0.105,759000,679161,182555,131496,Thẻ tín dụng,Mobile,2.0,5.0,0
2508,2024-12-16,448,31.0,Nữ,Hà Nội,Organic,Sách,107000,4,0.097,428000,386330,61231,141406,Thẻ tín dụng,Mobile,7.0,3.0,0
2509,2024-12-16,393,46.0,Nam,TP.HCM,Google Ads,Điện tử,251000,5,0.042,1255000,1202018,189526,254388,Thẻ tín dụng,Mobile,3.0,4.0,0
2510,2024-12-16,281,18.0,Nam,Đà Nẵng,Referral,Thời trang,167000,4,0.257,668000,496058,91026,131954,Chuyển khoản,Mobile,3.0,4.0,0
2511,2024-12-16,2423,29.0,Nữ,Hải Phòng,Facebook Ads,Thời trang,121000,3,0.116,363000,320892,69341,112869,Thẻ tín dụng,Desktop,1.0,5.0,1
2512,2024-12-16,2941,30.0,Nam,Hải Phòng,Organic,Mỹ phẩm,227000,3,0.041,681000,652965,96653,363006,Ví điện tử,Mobile,3.0,4.0,0
2513,2024-12-16,939,53.0,Nam,TP.HCM,Google Ads,Sách,101000,4,0.156,404000,340992,67728,70080,Chuyển khoản,Mobile,6.0,4.0,0
2514,2024-12-16,1469,25.0,Nam,TP.HCM,Facebook Ads,Gia dụng,173000,4,0.051,692000,656928,108629,222412,Thẻ tín dụng,Desktop,2.0,5.0,0
2515,2024-12-16,2505,34.0,Nam,Hải Phòng,Facebook Ads,Gia dụng,257000,2,0.107,514000,459246,157806,143634,COD,Mobile,0.0,4.0,0
2516,2024-12-16,385,34.0,Nữ,Đà Nẵng,Facebook Ads,Sách,59000,5,0.089,295000,268848,37940,79148,Ví điện tử,Mobile,2.0,3.0,0
2517,2024-12-16,2094,30.0,Nữ,Hải Phòng,Referral,Điện tử,344000,5,0.137,1720000,1484904,255267,208569,COD,Mobile,1.0,5.0,0
2518,2024-12-16,1037,31.0,Nam,Cần Thơ,Google Ads,Mỹ phẩm,108000,2,0.156,216000,182250,46673,88904,Thẻ tín dụng,Desktop,2.0,,0
2519,2024-12-16,3080,36.0,Nữ,Đà Nẵng,Organic,Gia dụng,209000,3,0.047,627000,597350,131250,203600,Thẻ tín dụng,Desktop,5.0,3.0,0
2520,2024-12-16,972,30.0,Nam,TP.HCM,Facebook Ads,Gia dụng,379000,4,0.093,1516000,1375301,226224,470405,COD,Mobile,14.0,2.0,0
2521,2024-12-16,1211,40.0,Nữ,Hà Nội,Organic,Sách,78000,4,0.077,312000,287852,54631,69328,Ví điện tử,Mobile,2.0,4.0,0
2522,2024-12-16,762,56.0,Nữ,Hà Nội,Organic,Gia dụng,228000,8,0.027,1824000,1774296,131345,723536,Thẻ tín dụng,Desktop,3.0,3.0,0
2523,2024-12-16,447,38.0,Nam,Hà Nội,Organic,Gia dụng,218000,7,0.152,1526000,1293830,136351,339373,Ví điện tử,Mobile,1.0,5.0,0
2524,2024-12-16,2376,20.0,Nam,TP.HCM,Google Ads,Gia dụng,366000,3,0.269,1098000,802379,241508,77855,Chuyển khoản,Mobile,2.0,4.0,0
2525,2024-12-17,1860,18.0,Nữ,Cần Thơ,Organic,Điện tử,445000,2,0.041,890000,853601,329293,195015,COD,Tablet,3.0,4.0,0
2526,2024-12-17,1194,41.0,Nam,Đà Nẵng,Referral,Thời trang,196000,5,0.117,980000,865517,97924,375897,COD,Mobile,3.0,4.0,0
2527,2024-12-17,2562,23.0,Nam,Đà Nẵng,Facebook Ads,Thời trang,90000,6,0.197,540000,433401,41546,184125,Ví điện tử,Desktop,0.0,4.0,0
2528,2024-12-17,2966,36.0,Nam,Hà Nội,Facebook Ads,Thực phẩm,146000,5,0.194,730000,588601,102775,74726,COD,Mobile,7.0,3.0,0
2529,2024-12-17,2317,31.0,Nữ,Hà Nội,Organic,Thời trang,105000,3,0.069,315000,293230,64243,100501,Ví điện tử,Mobile,4.0,4.0,0
2530,2024-12-17,317,20.0,Nam,Hải Phòng,Organic,Điện tử,288000,4,0.014,1152000,1135855,192440,366095,Ví điện tử,Mobile,1.0,4.0,0
2531,2024-12-17,3215,25.0,Nam,Hà Nội,Google Ads,Mỹ phẩm,246000,3,0.062,738000,692527,106022,374461,Ví điện tử,Mobile,1.0,4.0,0
2532,2024-12-17,1829,35.0,Nữ,TP.HCM,Organic,Gia dụng,207000,4,0.05,828000,786453,116935,318713,Ví điện tử,Mobile,3.0,4.0,0
2533,2024-12-17,3250,27.0,Nữ,Hải Phòng,Google Ads,Gia dụng,324000,4,0.084,1296000,1187078,180726,464174,COD,Mobile,2.0,4.0,0
2534,2024-12-17,1887,36.0,Nam,Hà Nội,Referral,Thời trang,247000,1,0.055,247000,233369,159674,73695,COD,Desktop,3.0,5.0,0
2535,2024-12-17,1692,31.0,Nam,Đà Nẵng,Organic,Gia dụng,235000,2,0.089,470000,428165,139541,149083,Chuyển khoản,Mobile,3.0,5.0,0
2536,2024-12-17,1400,29.0,Nam,Hải Phòng,Organic,Điện tử,334000,1,0.035,334000,322286,235903,86383,COD,Mobile,4.0,4.0,0
2537,2024-12-17,1331,29.0,Nữ,Cần Thơ,Organic,Gia dụng,189000,2,0.044,378000,361474,116719,128036,Thẻ tín dụng,Mobile,6.0,4.0,0
2538,2024-12-17,2845,40.0,Nữ,Hà Nội,Organic,Sách,86000,3,0.123,258000,226188,53599,65391,Thẻ tín dụng,Desktop,0.0,5.0,0
2539,2024-12-18,2412,23.0,Nam,TP.HCM,Organic,Điện tử,296000,4,0.106,1184000,1057907,217154,189291,Ví điện tử,Mobile,4.0,5.0,0
2540,2024-12-18,2018,25.0,Nữ,TP.HCM,Google Ads,Điện tử,474000,4,0.283,1896000,1359446,316011,95402,Thẻ tín dụng,Mobile,1.0,5.0,0
2541,2024-12-18,3198,22.0,Nữ,Cần Thơ,Email,Thời trang,116000,4,0.035,464000,447937,59992,207969,Chuyển khoản,Mobile,2.0,4.0,0
2542,2024-12-18,2118,31.0,Nữ,TP.HCM,Google Ads,Thời trang,86000,4,0.026,344000,335106,51347,129718,COD,Desktop,1.0,4.0,0
2543,2024-12-18,321,39.0,Nữ,Cần Thơ,Organic,Mỹ phẩm,236000,2,0.23,472000,363517,107207,149103,Thẻ tín dụng,Mobile,3.0,5.0,0
2544,2024-12-18,2655,40.0,Nam,Cần Thơ,Referral,Điện tử,572000,5,0.148,2860000,2438017,419567,340182,COD,Mobile,1.0,5.0,0
2545,2024-12-18,123,37.0,Nữ,Hà Nội,Facebook Ads,Điện tử,218000,3,0.091,654000,594470,144518,160916,Thẻ tín dụng,Mobile,5.0,3.0,0
2546,2024-12-18,42,22.0,Nữ,Hà Nội,Referral,Mỹ phẩm,182000,3,0.068,546000,508981,86563,249292,Chuyển khoản,Mobile,,4.0,0
2547,2024-12-18,1167,54.0,Nam,TP.HCM,Organic,Gia dụng,225000,6,0.1,1350000,1215397,124782,466705,COD,Mobile,4.0,3.0,0
2548,2024-12-19,2989,,Nữ,Hà Nội,Google Ads,Mỹ phẩm,243000,4,0.017,972000,955467,115982,491539,COD,Desktop,1.0,5.0,0
2549,2024-12-19,1988,36.0,Nam,TP.HCM,Organic,Thời trang,195000,4,0.095,780000,705593,113010,253553,COD,Desktop,3.0,4.0,0
2550,2024-12-19,54,44.0,Nam,Hải Phòng,Google Ads,Sách,93000,5,0.013,465000,458760,58578,165870,COD,Desktop,,4.0,0
2551,2024-12-19,2417,39.0,Nữ,Hải Phòng,Facebook Ads,Thời trang,104000,3,0.072,312000,289622,54878,124988,Ví điện tử,Mobile,5.0,4.0,0
2552,2024-12-19,1178,29.0,Nam,TP.HCM,Organic,Thực phẩm,129000,3,0.078,387000,356865,85101,101562,Ví điện tử,Mobile,2.0,4.0,0
2553,2024-12-19,2517,27.0,Nữ,TP.HCM,Google Ads,Gia dụng,379000,5,0.087,1895000,1730426,235414,553356,Thẻ tín dụng,Mobile,2.0,3.0,0
2554,2024-12-19,162,20.0,Nữ,Hà Nội,Organic,Điện tử,244000,2,0.224,488000,378649,195343,-12037,Thẻ tín dụng,Desktop,2.0,4.0,0
2555,2024-12-19,2028,42.0,Nam,TP.HCM,Organic,Thực phẩm,112000,4,0.12,448000,394158,79260,77118,Ví điện tử,Desktop,2.0,4.0,0
2556,2024-12-19,298,18.0,Nam,TP.HCM,Organic,Điện tử,262000,7,0.039,1834000,1762194,181085,494599,Ví điện tử,Desktop,6.0,3.0,0
2557,2024-12-19,1153,23.0,Nữ,Hải Phòng,Email,Điện tử,491000,4,0.13,1964000,1709051,348151,316447,Chuyển khoản,Mobile,1.0,5.0,0
2558,2024-12-19,1615,29.0,Nữ,TP.HCM,Google Ads,Thời trang,165000,4,0.108,660000,589022,89319,231746,COD,Mobile,3.0,4.0,0
2559,2024-12-19,2562,23.0,Nam,Hà Nội,Google Ads,Thời trang,132000,5,0.085,660000,603924,73030,238774,COD,Desktop,3.0,4.0,0
2560,2024-12-19,2678,22.0,Nam,TP.HCM,Organic,Gia dụng,243000,3,0.055,729000,688853,140820,266393,COD,Mobile,0.0,5.0,0
2561,2024-12-19,2056,19.0,Nam,Hà Nội,Organic,Điện tử,308000,2,0.104,616000,551641,229343,92955,COD,Desktop,2.0,4.0,0
2562,2024-12-20,1165,48.0,Nữ,Cần Thơ,Facebook Ads,Thời trang,133000,9,0.139,1197000,1030300,72630,376630,Ví điện tử,Mobile,7.0,3.0,0
2563,2024-12-20,1724,18.0,Nam,Hải Phòng,Referral,Mỹ phẩm,182000,3,0.046,546000,520891,76732,290695,Ví điện tử,Mobile,3.0,5.0,0
2564,2024-12-20,957,25.0,Nữ,Hải Phòng,Organic,Thời trang,122000,4,0.13,488000,424743,66550,158543,COD,Mobile,11.0,2.0,0
2565,2024-12-20,2326,37.0,Nữ,TP.HCM,Referral,Điện tử,229000,1,0.14,229000,196915,169591,27324,Thẻ tín dụng,Mobile,2.0,4.0,0
2566,2024-12-20,2753,43.0,Nam,Hà Nội,Google Ads,Gia dụng,316000,1,0.009,316000,313099,191135,121964,COD,Mobile,0.0,5.0,0
2567,2024-12-20,495,33.0,Nữ,Hà Nội,Organic,Thời trang,245000,2,0.046,490000,467256,130134,206988,Thẻ tín dụng,Mobile,0.0,4.0,0
2568,2024-12-20,1102,26.0,Nữ,TP.HCM,Facebook Ads,Mỹ phẩm,208000,3,0.008,624000,619076,94797,334685,Ví điện tử,Mobile,2.0,5.0,0
2569,2024-12-20,1260,31.0,Nữ,TP.HCM,Email,Gia dụng,354000,4,0.171,1416000,1174040,215643,311468,COD,Mobile,4.0,4.0,0
2570,2024-12-20,1174,31.0,Nam,TP.HCM,Facebook Ads,Thời trang,193000,4,0.101,772000,694388,111251,249384,Chuyển khoản,Tablet,8.0,3.0,0
2571,2024-12-21,1357,56.0,Nữ,Cần Thơ,Google Ads,Thời trang,81000,3,0.161,243000,203927,46068,65723,COD,Mobile,3.0,4.0,0
2572,2024-12-21,1329,36.0,Nam,Đà Nẵng,Facebook Ads,Điện tử,346000,2,0.068,692000,644867,270829,103209,COD,Mobile,4.0,4.0,0
2573,2024-12-21,945,19.0,Nam,TP.HCM,Facebook Ads,Sách,83000,4,0.33,332000,222509,54949,2713,COD,Desktop,2.0,5.0,0
2574,2024-12-21,1258,25.0,Nữ,TP.HCM,Referral,Mỹ phẩm,115000,5,0.152,575000,487798,50856,233518,Ví điện tử,Mobile,3.0,4.0,0
2575,2024-12-21,625,23.0,Nữ,Đà Nẵng,Facebook Ads,Gia dụng,276000,6,0.05,1656000,1573910,173320,533990,COD,Desktop,,4.0,0
2576,2024-12-21,263,36.0,Nữ,Hà Nội,Organic,Gia dụng,340000,5,0.098,1700000,1533273,196144,552553,COD,Mobile,4.0,5.0,0
2577,2024-12-21,361,30.0,Nam,Hà Nội,Organic,Điện tử,353000,4,0.131,1412000,1227158,220791,343994,Ví điện tử,Mobile,2.0,5.0,0
2578,2024-12-21,809,18.0,Nữ,Hà Nội,Organic,Thời trang,146000,4,0.087,584000,532967,79870,213487,Thẻ tín dụng,Tablet,3.0,4.0,0
2579,2024-12-21,1120,29.0,Nam,TP.HCM,Email,Thời trang,141000,6,0.04,846000,812049,75122,361317,Thẻ tín dụng,Mobile,6.0,5.0,0
2580,2024-12-21,881,18.0,Nữ,TP.HCM,Facebook Ads,Thời trang,167000,6,0.147,1002000,854408,91362,306236,COD,Desktop,1.0,,0
2581,2024-12-22,2251,35.0,Nữ,Đà Nẵng,Organic,Mỹ phẩm,286000,3,0.047,858000,817677,120995,454692,Chuyển khoản,Desktop,2.0,4.0,0
2582,2024-12-22,895,18.0,Nam,Hà Nội,Referral,Gia dụng,235000,4,0.044,940000,898890,145950,315090,COD,Tablet,1.0,5.0,0
2583,2024-12-22,991,30.0,Nữ,Hà Nội,Facebook Ads,Điện tử,356000,4,0.034,1424000,1376257,263908,320625,Thẻ tín dụng,Desktop,,4.0,0
2584,2024-12-22,2911,47.0,Nam,TP.HCM,Facebook Ads,Điện tử,170000,1,0.025,170000,165690,123656,42034,Thẻ tín dụng,Mobile,1.0,3.0,0
2585,2024-12-22,2769,27.0,Nữ,TP.HCM,Referral,Thực phẩm,123000,2,0.127,246000,214831,84787,45257,COD,Desktop,4.0,3.0,0
2586,2024-12-22,1587,23.0,Nữ,Cần Thơ,Organic,Sách,94000,6,0.14,564000,484861,57891,137515,Chuyển khoản,Desktop,4.0,4.0,0
2587,2024-12-22,219,18.0,Nam,Hà Nội,Google Ads,Gia dụng,390000,2,0.256,780000,580400,232186,116028,COD,Desktop,2.0,4.0,0
2588,2024-12-22,2222,24.0,Nam,TP.HCM,Email,Gia dụng,251000,3,0.158,753000,634252,148568,188548,COD,Desktop,2.0,4.0,0
2589,2024-12-22,2035,27.0,Nữ,Hà Nội,Facebook Ads,Mỹ phẩm,142000,3,0.12,426000,374675,63507,184154,Ví điện tử,Desktop,5.0,4.0,0
2590,2024-12-22,925,40.0,Nam,Hà Nội,Google Ads,Sách,95000,3,0.087,285000,260096,65288,64232,Chuyển khoản,Mobile,5.0,3.0,0
2591,2024-12-22,687,,Nam,Hà Nội,Organic,Thời trang,97000,3,0.119,291000,256265,52775,97940,COD,Desktop,2.0,5.0,0
2592,2024-12-22,1323,25.0,Nữ,TP.HCM,Organic,Điện tử,247000,4,0.072,988000,916797,171951,228993,Ví điện tử,Mobile,2.0,4.0,0
2593,2024-12-23,659,24.0,Nữ,Hà Nội,Email,Mỹ phẩm,399000,9,0.16,3591000,3015529,169230,1492459,COD,Tablet,,,0
2594,2024-12-23,1243,51.0,Nam,TP.HCM,Facebook Ads,Thực phẩm,112000,6,0.185,672000,547670,80547,64388,Ví điện tử,Mobile,5.0,5.0,0
2595,2024-12-23,289,26.0,Nữ,TP.HCM,Google Ads,Sách,117000,2,0.048,234000,222826,78467,65892,Ví điện tử,Mobile,3.0,4.0,0
2596,2024-12-23,3239,27.0,Nữ,Đà Nẵng,Referral,Mỹ phẩm,175000,5,0.145,875000,748055,77339,361360,Thẻ tín dụng,Mobile,5.0,2.0,0
2597,2024-12-23,61,36.0,Nam,Hà Nội,Organic,Thời trang,167000,4,0.324,668000,451751,96939,63995,COD,Mobile,1.0,5.0,0
2598,2024-12-23,1019,18.0,Nam,TP.HCM,Facebook Ads,Điện tử,334000,4,0.025,1336000,1303004,249731,304080,Ví điện tử,Tablet,1.0,4.0,0
2599,2024-12-23,2734,42.0,Nam,TP.HCM,Facebook Ads,Gia dụng,206000,2,0.125,412000,360316,123690,112936,COD,Mobile,4.0,5.0,0
2600,2024-12-23,644,38.0,Nữ,TP.HCM,Google Ads,Thời trang,147000,2,0.225,294000,227963,81991,63981,Thẻ tín dụng,Desktop,0.0,4.0,1
2601,2024-12-23,282,36.0,Nữ,Hà Nội,Organic,Thời trang,171000,4,0.029,684000,663901,94279,286785,Ví điện tử,Mobile,2.0,5.0,1
2602,2024-12-23,121,18.0,Nam,TP.HCM,Google Ads,Mỹ phẩm,278000,6,0.076,1668000,1541931,128769,769317,Ví điện tử,Mobile,8.0,3.0,0
2603,2024-12-23,988,18.0,Nữ,Hà Nội,Email,Thời trang,146000,3,0.077,438000,404412,87160,142932,COD,Tablet,1.0,4.0,0
2604,2024-12-24,1300,21.0,Nữ,Hà Nội,Referral,Gia dụng,287000,3,0.156,861000,727042,167089,225775,Chuyển khoản,Desktop,3.0,3.0,0
2605,2024-12-24,2782,23.0,Nữ,Hà Nội,Google Ads,Thời trang,179000,4,0.028,716000,695861,97661,305217,COD,Desktop,7.0,3.0,0
2606,2024-12-24,2173,47.0,Nữ,Hà Nội,Google Ads,Gia dụng,357000,4,0.215,1428000,1120344,221997,232356,COD,Tablet,10.0,3.0,0
2607,2024-12-24,1570,18.0,Nữ,TP.HCM,Referral,Điện tử,278000,2,0.12,556000,489143,204782,79579,COD,Mobile,2.0,4.0,0
2608,2024-12-24,46,33.0,Nữ,Hải Phòng,Facebook Ads,Thời trang,160000,4,0.137,640000,552424,85144,211848,Thẻ tín dụng,Desktop,5.0,4.0,0
2609,2024-12-24,3204,28.0,Nữ,Đà Nẵng,Email,Thực phẩm,126000,4,0.033,504000,487489,91730,120569,Ví điện tử,Mobile,2.0,5.0,0
2610,2024-12-24,1006,37.0,Nữ,Đà Nẵng,Facebook Ads,Thời trang,179000,5,0.119,895000,788324,105161,262519,Ví điện tử,Mobile,4.0,3.0,0
2611,2024-12-25,2321,32.0,Nam,Hải Phòng,Organic,Gia dụng,318000,5,0.076,1590000,1468650,191403,511635,COD,Mobile,4.0,4.0,0
2612,2024-12-25,2339,25.0,Nữ,TP.HCM,Facebook Ads,Mỹ phẩm,242000,4,0.025,968000,943330,109202,506522,Ví điện tử,Desktop,1.0,4.0,0
2613,2024-12-25,2323,24.0,Nam,Hà Nội,Referral,Sách,116000,2,0.163,232000,194117,72524,49069,Thẻ tín dụng,Desktop,1.0,4.0,0
2614,2024-12-25,1867,49.0,Nam,Cần Thơ,Referral,Thời trang,146000,3,0.102,438000,393517,81918,147763,COD,Desktop,3.0,5.0,0
2615,2024-12-25,1944,48.0,Nữ,Cần Thơ,Facebook Ads,Sách,89000,4,0.163,356000,298102,60534,55966,Ví điện tử,Mobile,3.0,5.0,0
2616,2024-12-25,2194,23.0,Nữ,TP.HCM,Email,Gia dụng,298000,2,0.057,596000,562217,176293,209631,Ví điện tử,Mobile,2.0,4.0,0
2617,2024-12-25,1978,38.0,Nam,Hải Phòng,Facebook Ads,Điện tử,563000,3,0.044,1689000,1613956,422096,347668,COD,Mobile,3.0,5.0,0
2618,2024-12-25,3106,27.0,Nam,TP.HCM,Referral,Thực phẩm,117000,5,0.17,585000,485332,70519,132737,COD,Desktop,8.0,3.0,0
2619,2024-12-25,1441,33.0,Nam,Cần Thơ,Organic,Thời trang,118000,7,0.064,826000,773209,66969,304426,Ví điện tử,Mobile,3.0,4.0,0
2620,2024-12-25,1910,26.0,Nữ,Hà Nội,Organic,Thời trang,133000,2,0.133,266000,230568,73793,82982,COD,Mobile,2.0,5.0,0
2621,2024-12-25,70,46.0,Nữ,TP.HCM,Organic,Thời trang,200000,6,0.038,1200000,1153960,111013,487882,COD,Desktop,7.0,4.0,0
2622,2024-12-25,634,21.0,Nữ,Hà Nội,Facebook Ads,Sách,119000,2,0.102,238000,213636,78136,57364,Thẻ tín dụng,Desktop,2.0,3.0,1
2623,2024-12-25,1170,32.0,Nữ,Đà Nẵng,Referral,Mỹ phẩm,139000,1,0.156,139000,117259,60870,56389,Thẻ tín dụng,Desktop,5.0,3.0,0
2624,2024-12-25,129,22.0,Nam,TP.HCM,Google Ads,Điện tử,217000,5,0.024,1085000,1059003,150700,305503,COD,Desktop,5.0,4.0,0
2625,2024-12-25,617,18.0,Nam,Cần Thơ,Facebook Ads,Thực phẩm,138000,6,0.08,828000,761664,90900,216264,Ví điện tử,Desktop,3.0,4.0,0
2626,2024-12-25,3147,40.0,Nữ,Cần Thơ,Organic,Gia dụng,241000,6,0.063,1446000,1354959,142290,501219,COD,Mobile,6.0,,0
2627,2024-12-26,925,40.0,Nam,Hà Nội,Organic,Điện tử,184000,2,0.007,368000,365494,132520,100454,COD,Mobile,3.0,4.0,0
2628,2024-12-26,1318,29.0,Nữ,TP.HCM,Facebook Ads,Thời trang,166000,3,0.176,498000,410168,90195,139583,COD,Desktop,,5.0,0
2629,2024-12-26,2148,36.0,Nam,Hà Nội,Facebook Ads,Gia dụng,293000,6,0.319,1758000,1197127,183815,94237,Thẻ tín dụng,Mobile,1.0,4.0,0
2630,2024-12-26,1454,43.0,Nam,Hải Phòng,Organic,Điện tử,233000,4,0.065,932000,871256,182347,141868,Ví điện tử,Mobile,2.0,5.0,0
2631,2024-12-26,841,47.0,Nữ,Hải Phòng,Organic,Điện tử,227000,6,0.042,1362000,1305246,163496,324270,COD,Tablet,2.0,5.0,0
2632,2024-12-26,349,18.0,Nữ,Hà Nội,Facebook Ads,Mỹ phẩm,208000,3,0.098,624000,562992,86771,302679,Thẻ tín dụng,Mobile,1.0,5.0,0
2633,2024-12-26,2921,19.0,Nữ,TP.HCM,Organic,Gia dụng,334000,5,0.06,1670000,1569127,215229,492982,COD,Mobile,3.0,3.0,0
2634,2024-12-26,2291,39.0,Nữ,Hà Nội,Organic,Thời trang,200000,2,0.161,400000,335537,111598,112341,Thẻ tín dụng,Mobile,0.0,5.0,0
2635,2024-12-26,1150,37.0,Nam,Hà Nội,Facebook Ads,Thời trang,189000,5,0.072,945000,876802,100611,373747,COD,Mobile,4.0,4.0,0
2636,2024-12-26,360,33.0,Nam,Hà Nội,Organic,Gia dụng,306000,8,0.14,2448000,2105797,184041,633469,COD,Desktop,1.0,4.0,0
2637,2024-12-26,1990,21.0,Nam,TP.HCM,Facebook Ads,Mỹ phẩm,327000,3,0.18,981000,804328,156851,333775,Thẻ tín dụng,Mobile,1.0,,0
2638,2024-12-27,3275,42.0,Nữ,TP.HCM,Google Ads,Mỹ phẩm,252000,2,0.062,504000,472748,110746,251256,Thẻ tín dụng,Desktop,5.0,3.0,0
2639,2024-12-27,2500,49.0,Nam,TP.HCM,Facebook Ads,Điện tử,276000,4,0.169,1104000,917509,211155,72889,Ví điện tử,Mobile,2.0,4.0,0
2640,2024-12-27,697,23.0,Nữ,Hải Phòng,Facebook Ads,Thời trang,196000,2,0.032,392000,379448,99938,179572,COD,Mobile,6.0,5.0,0
2641,2024-12-27,974,40.0,Nam,Đà Nẵng,Facebook Ads,Điện tử,405000,5,0.032,2025000,1959985,298122,469375,COD,Mobile,4.0,3.0,0
2642,2024-12-27,2196,49.0,Nữ,Hà Nội,Facebook Ads,Thời trang,112000,4,0.125,448000,391884,63022,139796,Ví điện tử,Mobile,4.0,5.0,0
2643,2024-12-27,2636,24.0,Nam,TP.HCM,Referral,Thực phẩm,109000,8,0.103,872000,782619,76127,173603,Thẻ tín dụng,Mobile,3.0,4.0,0
2644,2024-12-27,1719,39.0,Nam,Cần Thơ,Facebook Ads,Gia dụng,326000,2,0.141,652000,560325,191146,178033,Thẻ tín dụng,Mobile,3.0,4.0,0
2645,2024-12-27,1395,28.0,Nam,Cần Thơ,Email,Mỹ phẩm,155000,3,0.05,465000,441959,68013,237920,Ví điện tử,Tablet,1.0,4.0,0
2646,2024-12-27,3096,34.0,Nữ,TP.HCM,Google Ads,Thời trang,171000,4,0.07,684000,635780,85791,292616,COD,Mobile,3.0,3.0,0
2647,2024-12-27,117,18.0,Nữ,Cần Thơ,Email,Thời trang,189000,2,0.102,378000,339478,104310,130858,Ví điện tử,Desktop,1.0,5.0,0
2648,2024-12-27,1540,39.0,Nam,Hà Nội,Referral,Thực phẩm,118000,3,0.143,354000,303328,79945,63493,Thẻ tín dụng,Mobile,3.0,4.0,0
2649,2024-12-27,2807,21.0,Nữ,Đà Nẵng,Referral,Gia dụng,382000,1,0.085,382000,349494,226994,122500,Thẻ tín dụng,Desktop,1.0,4.0,0
